1.462462462462462476e+01,-2.526706575008843547e-01
1.473473473473473483e+01,-2.151276334189175798e-01
1.484484484484484490e+01,-2.113800983557411750e-01
1.495495495495495497e+01,-2.432607239344464212e-01
1.506506506506506504e+01,-3.012650911285439381e-01
1.517517517517517511e+01,-3.479452587812243425e-01
1.528528528528528518e+01,-3.472171310984162318e-01
1.539539539539539525e+01,-3.294021857050717372e-01
1.550550550550550533e+01,-3.676308050031356078e-01
1.561561561561561540e+01,-4.970877493218369136e-01
1.572572572572572547e+01,-6.602774296507789575e-01
1.583583583583583554e+01,-7.913404191227579876e-01
1.594594594594594739e+01,-8.817383509125809038e-01
1.605605605605605746e+01,-9.582807231813362803e-01
1.616616616616616753e+01,-1.042769965294979118e+00
1.627627627627627760e+01,-1.144394612417341639e+00
1.638638638638638767e+01,-1.269515147645568387e+00
1.649649649649649774e+01,-1.413401207206271604e+00
1.660660660660660781e+01,-1.564798013127725484e+00
1.671671671671671788e+01,-1.713383889604628285e+00
1.682682682682682795e+01,-1.851046833544310877e+00
1.693693693693693803e+01,-1.973080062270017976e+00
1.704704704704704810e+01,-2.104970874282624749e+00
1.715715715715715817e+01,-2.288941506613265453e+00
1.726726726726726824e+01,-2.533252779197256555e+00
1.737737737737737831e+01,-2.775483712695210770e+00
1.748748748748748838e+01,-2.953092158980679560e+00
1.759759759759759845e+01,-3.082471505046741722e+00
1.770770770770770852e+01,-3.222075248953431892e+00
1.781781781781781859e+01,-3.403706809354471563e+00
1.792792792792792866e+01,-3.605815654262478631e+00
1.803803803803803874e+01,-3.803037202558379182e+00
1.814814814814814881e+01,-3.990951542094269389e+00
1.825825825825825888e+01,-4.175819097354644072e+00
1.836836836836836895e+01,-4.362696293536973080e+00
1.847847847847847902e+01,-4.554214847096786478e+00
1.858858858858858909e+01,-4.751352508394122154e+00
1.869869869869869916e+01,-4.943815462317005860e+00
1.880880880880880923e+01,-5.115938708359767162e+00
1.891891891891891930e+01,-5.262369601035996602e+00
1.902902902902902937e+01,-5.396308720138157433e+00
1.913913913913913944e+01,-5.531738801465154509e+00
1.924924924924924952e+01,-5.673820543040740461e+00
1.935935935935935959e+01,-5.823537230081682559e+00
1.946946946946946966e+01,-5.974798178689863626e+00
1.957957957957957973e+01,-6.109454665517864314e+00
1.968968968968968980e+01,-6.212517760776729681e+00
1.979979979979979987e+01,-6.300522746054855183e+00
1.990990990990990994e+01,-6.403702662772452925e+00
2.002002002002002001e+01,-6.537439477187013459e+00
2.013013013013013008e+01,-6.692786836734898159e+00
2.024024024024024015e+01,-6.856668419278165949e+00
2.035035035035035023e+01,-7.003034510677877300e+00
2.046046046046046030e+01,-7.100854456491686229e+00
2.057057057057057037e+01,-7.147609078000313865e+00
2.068068068068068044e+01,-7.185197987665870478e+00
2.079079079079079051e+01,-7.253437568623845699e+00
2.090090090090090058e+01,-7.353603837621377259e+00
2.101101101101101065e+01,-7.471417493747488869e+00
2.112112112112112072e+01,-7.584698185902935208e+00
2.123123123123123079e+01,-7.659584095315424612e+00
2.134134134134134086e+01,-7.671439974037399523e+00
2.145145145145145094e+01,-7.658284338112653522e+00
2.156156156156156101e+01,-7.681211723323484897e+00
2.167167167167167108e+01,-7.765403408017674813e+00
2.178178178178178115e+01,-7.885020450629807165e+00
2.189189189189189477e+01,-8.009805058918445297e+00
2.200200200200200129e+01,-8.106357784612262307e+00
2.211211211211211491e+01,-8.141189816624867959e+00
2.222222222222222143e+01,-8.125619923198140526e+00
2.233233233233233506e+01,-8.131675705534743059e+00
2.244244244244244157e+01,-8.216236036829164036e+00
2.255255255255255520e+01,-8.328530877953726375e+00
2.266266266266266172e+01,-8.382725367579284992e+00
2.277277277277277534e+01,-8.367620150755845643e+00
2.288288288288288186e+01,-8.368632772826982702e+00
2.299299299299299548e+01,-8.453928411287764177e+00
2.310310310310310200e+01,-8.567566537589424769e+00
2.321321321321321562e+01,-8.615617456296151389e+00
2.332332332332332214e+01,-8.592804320570115451e+00
2.343343343343343577e+01,-8.603447616832035294e+00
2.354354354354354228e+01,-8.728019876329325299e+00
2.365365365365365591e+01,-8.894660363750800158e+00
2.376376376376376243e+01,-8.987159824211840231e+00
2.387387387387387605e+01,-8.981384119888359052e+00
2.398398398398398257e+01,-8.961926708906011285e+00
2.409409409409409619e+01,-8.998241340752581863e+00
2.420420420420420271e+01,-9.058814664356718893e+00
2.431431431431431633e+01,-9.084321961624048924e+00
2.442442442442442285e+01,-9.071179305437844675e+00
2.453453453453453648e+01,-9.078681789922315559e+00
2.464464464464464299e+01,-9.152429933170015630e+00
2.475475475475475662e+01,-9.261678552793483732e+00
2.486486486486486314e+01,-9.355389456529403347e+00
2.497497497497497676e+01,-9.410433792005848730e+00
2.508508508508508328e+01,-9.433761729348571379e+00
2.519519519519519690e+01,-9.435366002976952160e+00
2.530530530530530342e+01,-9.431829012241419008e+00
2.541541541541541704e+01,-9.441315214077420137e+00
2.552552552552552356e+01,-9.477939820145635963e+00
2.563563563563563719e+01,-9.551648486551908235e+00
2.574574574574574370e+01,-9.661095223702842461e+00
2.585585585585585733e+01,-9.760197961246452891e+00
2.596596596596596385e+01,-9.794627571049506543e+00
2.607607607607607747e+01,-9.777544139577738491e+00
2.618618618618618754e+01,-9.788508114176329045e+00
2.629629629629629761e+01,-9.880010731344423647e+00
2.640640640640640768e+01,-9.990297332036108813e+00
2.651651651651651775e+01,-1.003461208000559068e+01
2.662662662662662783e+01,-1.001704100444811196e+01
2.673673673673673790e+01,-1.002518574611143798e+01
2.684684684684684797e+01,-1.011649204699996218e+01
2.695695695695695804e+01,-1.022718787855993483e+01
2.706706706706706811e+01,-1.027082562514028474e+01
2.717717717717717818e+01,-1.025298821464734900e+01
2.728728728728728825e+01,-1.026191414901483157e+01
2.739739739739739832e+01,-1.035377142975212195e+01
2.750750750750750839e+01,-1.046410796865139226e+01
2.761761761761761846e+01,-1.050767906670775531e+01
2.772772772772772854e+01,-1.049079404829267581e+01
2.783783783783783861e+01,-1.049831676351091758e+01
2.794794794794794868e+01,-1.058452917168307827e+01
2.805805805805805875e+01,-1.069532902295604337e+01
2.816816816816816882e+01,-1.075801224327471495e+01
2.827827827827827889e+01,-1.075799115926288430e+01
2.838838838838838896e+01,-1.072831891650861813e+01
2.849849849849849903e+01,-1.070248932545204568e+01
2.860860860860860910e+01,-1.071099801059353496e+01
2.871871871871871917e+01,-1.078053633910055176e+01
2.882882882882882924e+01,-1.088829939398675428e+01
2.893893893893893932e+01,-1.097274248026585219e+01
2.904904904904904939e+01,-1.099354078123247724e+01
2.915915915915915946e+01,-1.097606579032278695e+01
2.926926926926926953e+01,-1.095649584389448883e+01
2.937937937937937960e+01,-1.095300238726481901e+01
2.948948948948948967e+01,-1.097028610977971219e+01
2.959959959959959974e+01,-1.100956271271357600e+01
2.970970970970970981e+01,-1.106318061612512160e+01
2.981981981981981988e+01,-1.112177249852032546e+01
2.992992992992992995e+01,-1.117366213270157971e+01
3.004004004004004003e+01,-1.120553732711271699e+01
3.015015015015015010e+01,-1.121140913360800440e+01
3.026026026026026017e+01,-1.120491772744841086e+01
3.037037037037037024e+01,-1.120180608237058095e+01
3.048048048048048031e+01,-1.120358010346815192e+01
3.059059059059059038e+01,-1.120205316826828579e+01
3.070070070070070045e+01,-1.119522080323196711e+01
3.081081081081081052e+01,-1.119723738900566978e+01
3.092092092092092059e+01,-1.122335891877447089e+01
3.103103103103103066e+01,-1.127210231475506141e+01
3.114114114114114074e+01,-1.133108913236736726e+01
3.125125125125125081e+01,-1.138785682306961355e+01
3.136136136136136088e+01,-1.143018874288836528e+01
3.147147147147147095e+01,-1.144736164649169119e+01
3.158158158158158102e+01,-1.144475025046340910e+01
3.169169169169169109e+01,-1.143770726083366895e+01
3.180180180180180116e+01,-1.143630272726160868e+01
3.191191191191191123e+01,-1.143812332711760327e+01
3.202202202202202130e+01,-1.143930837271970802e+01
3.213213213213212782e+01,-1.143910579761522150e+01
3.224224224224224145e+01,-1.143860402120075648e+01
3.235235235235235507e+01,-1.143850978375010818e+01
3.246246246246246159e+01,-1.143864188662453607e+01
3.257257257257256811e+01,-1.143872479700197609e+01
3.268268268268268173e+01,-1.143870919394013264e+01
3.279279279279279535e+01,-1.143867346564265119e+01
3.290290290290290187e+01,-1.143866716823615093e+01
3.301301301301300839e+01,-1.143867674552577540e+01
3.312312312312312201e+01,-1.143868253823698034e+01
3.323323323323323564e+01,-1.143868134194305597e+01
3.334334334334334216e+01,-1.143867880701772144e+01
3.345345345345344867e+01,-1.143867840133173530e+01
3.356356356356356230e+01,-1.143867908740917727e+01
3.367367367367367592e+01,-1.143867944349474719e+01
3.378378378378378954e+01,-1.143867932891303418e+01
3.389389389389389606e+01,-1.143867925843610323e+01
3.400400400400400258e+01,-1.143867941593511972e+01
3.411411411411411621e+01,-1.143867934865138913e+01
3.422422422422422983e+01,-1.143867869115482350e+01
3.433433433433433635e+01,-1.143867837507373331e+01
3.444444444444444287e+01,-1.143867994149626810e+01
3.455455455455455649e+01,-1.143868249555052508e+01
3.466466466466467011e+01,-1.143868073769588634e+01
3.477477477477477663e+01,-1.143867110659807196e+01
3.488488488488488315e+01,-1.143866708095108287e+01
3.499499499499499677e+01,-1.143868966032905732e+01
3.510510510510511040e+01,-1.143872489660446767e+01
3.521521521521521692e+01,-1.143869860109509240e+01
3.532532532532532343e+01,-1.143856335774246880e+01
3.543543543543543706e+01,-1.143851130362426360e+01
3.554554554554555068e+01,-1.143883390180125836e+01
3.565565565565565720e+01,-1.143931929332117647e+01
3.576576576576576372e+01,-1.143892816714767591e+01
3.587587587587587734e+01,-1.143703048746125539e+01
3.598598598598599096e+01,-1.143636257105969989e+01
3.609609609609609748e+01,-1.144096793561644709e+01
3.620620620620620400e+01,-1.144764878279890929e+01
3.631631631631631763e+01,-1.144184991928739592e+01
3.642642642642643125e+01,-1.141075089343794779e+01
3.653653653653653777e+01,-1.135939880331819474e+01
3.664664664664664429e+01,-1.130003541267888956e+01
3.675675675675675791e+01,-1.124492226607638479e+01
3.686686686686687153e+01,-1.120632097006953032e+01
3.697697697697697805e+01,-1.119359257407388064e+01
3.708708708708708457e+01,-1.119809854143636763e+01
3.719719719719719819e+01,-1.120446416632618103e+01
3.730730730730731182e+01,-1.120500625888849555e+01
3.741741741741741833e+01,-1.120304689887240279e+01
3.752752752752752485e+01,-1.120216710451973086e+01
3.763763763763763848e+01,-1.120250284632642135e+01
3.774774774774775210e+01,-1.120294853159476567e+01
3.785785785785785862e+01,-1.120297488954017595e+01
3.796796796796796514e+01,-1.120284109782737936e+01
3.807807807807807876e+01,-1.120280906427235479e+01
3.818818818818819238e+01,-1.120284034121132244e+01
3.829829829829829890e+01,-1.120279668705697595e+01
3.840840840840840542e+01,-1.120270408370013371e+01
3.851851851851851904e+01,-1.120280253729395170e+01
3.862862862862863267e+01,-1.120320563962845029e+01
3.873873873873873919e+01,-1.120328329524941324e+01
3.884884884884884571e+01,-1.120221033194683002e+01
3.895895895895895933e+01,-1.120091459135867851e+01
3.906906906906907295e+01,-1.120250493621662002e+01
3.917917917917917947e+01,-1.120820043428203228e+01
3.928928928928928599e+01,-1.120906842110547252e+01
3.939939939939939961e+01,-1.119378365948454146e+01
3.950950950950951324e+01,-1.117604919981603651e+01
3.961961961961961975e+01,-1.119931311855646960e+01
3.972972972972972627e+01,-1.129168598981196681e+01
3.983983983983983990e+01,-1.140015396634629496e+01
3.994994994994995352e+01,-1.145003824817356808e+01
4.006006006006006004e+01,-1.143713774576384168e+01
4.017017017017016656e+01,-1.143727279736468105e+01
4.028028028028028018e+01,-1.150985190255325463e+01
4.039039039039039380e+01,-1.162076656249075945e+01
4.050050050050050032e+01,-1.171101897616310517e+01
4.061061061061060684e+01,-1.176059621070688621e+01
4.072072072072072046e+01,-1.179177543348731660e+01
4.083083083083083409e+01,-1.182649860494723448e+01
4.094094094094094061e+01,-1.187620498860410123e+01
4.105105105105104712e+01,-1.194910779128159106e+01
4.116116116116116075e+01,-1.204316696545177834e+01
4.127127127127127437e+01,-1.214571571456920651e+01
4.138138138138138089e+01,-1.224546731171541403e+01
4.149149149149148741e+01,-1.233873761465285490e+01
4.160160160160160103e+01,-1.242423905654489680e+01
4.171171171171171466e+01,-1.251124501010696477e+01
4.182182182182182117e+01,-1.261948721500465176e+01
4.193193193193192769e+01,-1.275991111512830400e+01
4.204204204204204132e+01,-1.290788564485782608e+01
4.215215215215215494e+01,-1.303149334389740410e+01
4.226226226226226146e+01,-1.312554520094164801e+01
4.237237237237237508e+01,-1.321014248396078905e+01
4.248248248248248160e+01,-1.330155248944100421e+01
4.259259259259259522e+01,-1.339838989508703371e+01
4.270270270270270174e+01,-1.349539168646259846e+01
4.281281281281281537e+01,-1.359031346327471645e+01
4.292292292292292188e+01,-1.368363982657057321e+01
4.303303303303303551e+01,-1.377643321291854406e+01
4.314314314314314203e+01,-1.387142085664516777e+01
4.325325325325325565e+01,-1.397123167513185571e+01
4.336336336336336217e+01,-1.407026856939500981e+01
4.347347347347347579e+01,-1.415583226081854029e+01
4.358358358358358231e+01,-1.422737265378984262e+01
4.369369369369369593e+01,-1.432514918127384362e+01
4.380380380380380245e+01,-1.449345074584645232e+01
4.391391391391391608e+01,-1.470388353294585748e+01
4.402402402402402259e+01,-1.486809695736720371e+01
4.413413413413413622e+01,-1.493250876765995194e+01
4.424424424424424274e+01,-1.495797519901895356e+01
4.435435435435435636e+01,-1.502277084176834876e+01
4.446446446446446288e+01,-1.512901174082901257e+01
4.457457457457457650e+01,-1.521880696059813509e+01
4.468468468468468302e+01,-1.525982076038092217e+01
4.479479479479479664e+01,-1.530054519385633327e+01
4.490490490490490316e+01,-1.539990615065560320e+01
4.501501501501501679e+01,-1.555139727734757216e+01
4.512512512512512330e+01,-1.569927704011284852e+01
4.523523523523523693e+01,-1.580605778698560648e+01
4.534534534534534345e+01,-1.588923991058233121e+01
4.545545545545545707e+01,-1.597461991301699236e+01
4.556556556556556359e+01,-1.606975002846197143e+01
4.567567567567567721e+01,-1.616906747846019599e+01
4.578578578578578373e+01,-1.626723247321703170e+01
4.589589589589589735e+01,-1.636027765985395988e+01
4.600600600600600387e+01,-1.644555344316387746e+01
4.611611611611611750e+01,-1.653421024973139097e+01
4.622622622622622401e+01,-1.664683898943957274e+01
4.633633633633633764e+01,-1.679044216481085527e+01
4.644644644644644416e+01,-1.693682683863207927e+01
4.655655655655655778e+01,-1.705496909482614143e+01
4.666666666666666430e+01,-1.714602340140222481e+01
4.677677677677677792e+01,-1.723220213012297464e+01
4.688688688688688444e+01,-1.732725099178199457e+01
4.699699699699699806e+01,-1.742344151729452051e+01
4.710710710710710458e+01,-1.751151105116824525e+01
4.721721721721721821e+01,-1.760077452944516807e+01
4.732732732732732472e+01,-1.771211173014896900e+01
4.743743743743743835e+01,-1.785317172256927165e+01
4.754754754754754487e+01,-1.800057681201728599e+01
4.765765765765765849e+01,-1.812804057033917715e+01
4.776776776776777211e+01,-1.822464910652703907e+01
4.787787787787787863e+01,-1.828871283423643845e+01
4.798798798798799226e+01,-1.832889972138321966e+01
4.809809809809809877e+01,-1.837642785154329772e+01
4.820820820820821240e+01,-1.846080708554123007e+01
4.831831831831831892e+01,-1.856504940650452795e+01
4.842842842842843254e+01,-1.864586811090610041e+01
4.853853853853853906e+01,-1.868729259715044577e+01
4.864864864864865268e+01,-1.873132155028820733e+01
4.875875875875875920e+01,-1.882002732655440980e+01
4.886886886886887282e+01,-1.892830522224250345e+01
4.897897897897897934e+01,-1.899486444713668831e+01
4.908908908908909297e+01,-1.899598255221886589e+01
4.919919919919919948e+01,-1.898378424787377128e+01
4.930930930930931311e+01,-1.901198562382974444e+01
4.941941941941941963e+01,-1.906918366286398836e+01
4.952952952952953325e+01,-1.911048309304010218e+01
4.963963963963963977e+01,-1.911444278890045823e+01
4.974974974974975339e+01,-1.910486500660893228e+01
4.985985985985985991e+01,-1.910664882169038847e+01
4.996996996996997353e+01,-1.911176831135947651e+01
5.008008008008008005e+01,-1.909611977773457170e+01
5.019019019019019368e+01,-1.905113424794620869e+01
5.030030030030030019e+01,-1.899668095628886277e+01
5.041041041041041382e+01,-1.895209790206085998e+01
5.052052052052052034e+01,-1.890907647203325581e+01
5.063063063063063396e+01,-1.884647402280351969e+01
5.074074074074074048e+01,-1.875617781699765274e+01
5.085085085085085410e+01,-1.865278880098856717e+01
5.096096096096096062e+01,-1.855170256503368620e+01
5.107107107107107424e+01,-1.845747154929773259e+01
5.118118118118118076e+01,-1.836971990966803858e+01
5.129129129129129439e+01,-1.828264664334168543e+01
5.140140140140140090e+01,-1.818151810362441267e+01
5.151151151151151453e+01,-1.805371992070862674e+01
5.162162162162162105e+01,-1.790727400121744139e+01
5.173173173173173467e+01,-1.775886264131300152e+01
5.184184184184184119e+01,-1.761681781098732813e+01
5.195195195195195481e+01,-1.747624487555447104e+01
5.206206206206206133e+01,-1.733239097225856185e+01
5.217217217217217495e+01,-1.718913710796255501e+01
5.228228228228228147e+01,-1.705365573219263453e+01
5.239239239239239510e+01,-1.692146161616435052e+01
5.250250250250250161e+01,-1.677049842108498368e+01
5.261261261261261524e+01,-1.658391470993219841e+01
5.272272272272272176e+01,-1.638649673820339459e+01
5.283283283283283538e+01,-1.621839028699239194e+01
5.294294294294294190e+01,-1.608498419913142641e+01
5.305305305305305552e+01,-1.594164807291252117e+01
5.316316316316316204e+01,-1.575197526174492602e+01
5.327327327327327566e+01,-1.555124625970179331e+01
5.338338338338338218e+01,-1.539993237321638198e+01
5.349349349349349581e+01,-1.530951905920817069e+01
5.360360360360360232e+01,-1.522418950602452625e+01
5.371371371371371595e+01,-1.509544245487302483e+01
5.382382382382382247e+01,-1.494325717166053202e+01
5.393393393393393609e+01,-1.481079834722803668e+01
5.404404404404404261e+01,-1.471353658244123253e+01
5.415415415415415623e+01,-1.463060247153799409e+01
5.426426426426426275e+01,-1.454200363075350211e+01
5.437437437437437637e+01,-1.444552369889651011e+01
5.448448448448448289e+01,-1.434489605671651979e+01
5.459459459459459651e+01,-1.424595079575383672e+01
5.470470470470470303e+01,-1.415713875431604762e+01
5.481481481481481666e+01,-1.408694540572018461e+01
5.492492492492492318e+01,-1.404319494734135532e+01
5.503503503503503680e+01,-1.403287845280816093e+01
5.514514514514514332e+01,-1.404266053517823565e+01
5.525525525525525694e+01,-1.403489154376904047e+01
5.536536536536536346e+01,-1.398382350646460459e+01
5.547547547547547708e+01,-1.392754979125077774e+01
5.558558558558558360e+01,-1.392159907002155173e+01
5.569569569569569722e+01,-1.397257270373272142e+01
5.580580580580580374e+01,-1.403115502646095081e+01
5.591591591591591737e+01,-1.405483755195072604e+01
5.602602602602602389e+01,-1.404592354435439994e+01
5.613613613613613751e+01,-1.401982444929985938e+01
5.624624624624624403e+01,-1.400249090799238338e+01
5.635635635635635765e+01,-1.403137960809131890e+01
5.646646646646646417e+01,-1.412696282251731716e+01
5.657657657657657779e+01,-1.423398223744164071e+01
5.668668668668668431e+01,-1.427974436677271619e+01
5.679679679679679793e+01,-1.426528827890854778e+01
5.690690690690690445e+01,-1.426857083332981624e+01
5.701701701701701808e+01,-1.434685640433020737e+01
5.712712712712713170e+01,-1.445801556559010059e+01
5.723723723723723822e+01,-1.453700142623954505e+01
5.734734734734735184e+01,-1.457581630397792338e+01
5.745745745745745836e+01,-1.462332645458367253e+01
5.756756756756757198e+01,-1.471410503263657432e+01
5.767767767767767850e+01,-1.481769637590749689e+01
5.778778778778779213e+01,-1.488992129523570540e+01
5.789789789789789864e+01,-1.492994613316115249e+01
5.800800800800801227e+01,-1.497821820019036210e+01
5.811811811811811879e+01,-1.506368759527398460e+01
5.822822822822823241e+01,-1.516689908677945198e+01
5.833833833833833893e+01,-1.525775061774251640e+01
5.844844844844845255e+01,-1.531586300068597239e+01
5.855855855855855907e+01,-1.532970568477472639e+01
5.866866866866867269e+01,-1.530453984835766867e+01
5.877877877877877921e+01,-1.530322058616818204e+01
5.888888888888889284e+01,-1.539601206646098142e+01
5.899899899899899935e+01,-1.555953712004198408e+01
5.910910910910911298e+01,-1.568901696411459135e+01
5.921921921921921950e+01,-1.571439533654547027e+01
5.932932932932933312e+01,-1.568990323412148236e+01
5.943943943943943964e+01,-1.569213599669465253e+01
5.954954954954955326e+01,-1.574055720558923532e+01
5.965965965965965978e+01,-1.580718190832163117e+01
5.976976976976977340e+01,-1.586706447038327283e+01
5.987987987987987992e+01,-1.590937986760518363e+01
5.998998998998999355e+01,-1.592689152795850660e+01
6.010010010010010006e+01,-1.592508737970993948e+01
6.021021021021021369e+01,-1.591954666886902992e+01
6.032032032032032021e+01,-1.592052860588646901e+01
6.043043043043043383e+01,-1.592152561017469203e+01
6.054054054054054035e+01,-1.591410233574672617e+01
6.065065065065065397e+01,-1.590733394562025182e+01
6.076076076076076049e+01,-1.592354991743518156e+01
6.087087087087087411e+01,-1.597208412150451728e+01
6.098098098098098063e+01,-1.602434089538580153e+01
6.109109109109109426e+01,-1.604753689319408494e+01
6.120120120120120077e+01,-1.604325309233500008e+01
6.131131131131131440e+01,-1.603791775716055312e+01
6.142142142142142092e+01,-1.604554599073080823e+01
6.153153153153153454e+01,-1.604506173068509156e+01
6.164164164164164106e+01,-1.601223171000030376e+01
6.175175175175175468e+01,-1.595759881610940845e+01
6.186186186186186120e+01,-1.591570347922302098e+01
6.197197197197197482e+01,-1.590731336836259224e+01
6.208208208208208134e+01,-1.591651992423903828e+01
6.219219219219219497e+01,-1.592291883098013372e+01
6.230230230230230148e+01,-1.592196415099587270e+01
6.241241241241241511e+01,-1.591956377690443780e+01
6.252252252252252163e+01,-1.591951412190732640e+01
6.263263263263263525e+01,-1.591998895344330123e+01
6.274274274274274177e+01,-1.591869058542511084e+01
6.285285285285285539e+01,-1.591751898883256366e+01
6.296296296296296191e+01,-1.592099566912838604e+01
6.307307307307307553e+01,-1.592815906719453345e+01
6.318318318318318205e+01,-1.592517444772131441e+01
6.329329329329329568e+01,-1.589793082366587207e+01
6.340340340340340219e+01,-1.584874131525153551e+01
6.351351351351351582e+01,-1.578978560936137576e+01
6.362362362362362234e+01,-1.573333624775274586e+01
6.373373373373373596e+01,-1.569157320649936338e+01
6.384384384384384248e+01,-1.567502506662579620e+01
6.395395395395395610e+01,-1.567792003509495125e+01
6.406406406406406973e+01,-1.568517671206272368e+01
6.417417417417416914e+01,-1.568697312094389140e+01
6.428428428428428276e+01,-1.568483506152771945e+01
6.439439439439439639e+01,-1.568175500350317009e+01
6.450450450450449580e+01,-1.568095793296811458e+01
6.461461461461462363e+01,-1.568575218682027028e+01
6.472472472472472305e+01,-1.569339809382594275e+01
6.483483483483483667e+01,-1.568897608182254366e+01
6.494494494494495029e+01,-1.565837069333071163e+01
6.505505505505504971e+01,-1.560747564091061790e+01
6.516516516516516333e+01,-1.555255674236191155e+01
6.527527527527527695e+01,-1.550363892242820718e+01
6.538538538538537637e+01,-1.545859804605585097e+01
6.549549549549550420e+01,-1.541401495408589639e+01
6.560560560560560361e+01,-1.536714228722494546e+01
6.571571571571571724e+01,-1.531561841532328927e+01
6.582582582582583086e+01,-1.526220955454494366e+01
6.593593593593593027e+01,-1.521905955511575570e+01
6.604604604604604390e+01,-1.519792213479359688e+01
6.615615615615615752e+01,-1.519960176495164283e+01
6.626626626626625693e+01,-1.521957283471279077e+01
6.637637637637638477e+01,-1.524070574788697563e+01
6.648648648648648418e+01,-1.522393198891705524e+01
6.659659659659659781e+01,-1.513807793726168782e+01
6.670670670670671143e+01,-1.502710113047238139e+01
6.681681681681681084e+01,-1.496802535569540993e+01
6.692692692692693868e+01,-1.497963867383001535e+01
6.703703703703703809e+01,-1.498351794934569092e+01
6.714714714714715171e+01,-1.490804680224684198e+01
6.725725725725726534e+01,-1.479418266096691070e+01
6.736736736736736475e+01,-1.473018888853773234e+01
6.747747747747747837e+01,-1.474018476932633881e+01
6.758758758758759200e+01,-1.474611038466243684e+01
6.769769769769769141e+01,-1.467654116222834126e+01
6.780780780780781924e+01,-1.456469530021166392e+01
6.791791791791791866e+01,-1.448579706212424334e+01
6.802802802802803228e+01,-1.447376013801697958e+01
6.813813813813814591e+01,-1.449967887968956148e+01
6.824824824824824532e+01,-1.452972653536858338e+01
6.835835835835835894e+01,-1.453210171208624857e+01
6.846846846846847257e+01,-1.447654398108546658e+01
6.857857857857857198e+01,-1.437065357906886653e+01
6.868868868868869981e+01,-1.427682179510521543e+01
6.879879879879879923e+01,-1.424872704884870700e+01
6.890890890890891285e+01,-1.426243998028920501e+01
6.901901901901902647e+01,-1.426628708384320099e+01
6.912912912912912589e+01,-1.425048878828452104e+01
6.923923923923923951e+01,-1.426322079846576152e+01
6.934934934934935313e+01,-1.434326627536220577e+01
6.945945945945945255e+01,-1.445225741427417177e+01
6.956956956956958038e+01,-1.452566099514984188e+01
6.967967967967967979e+01,-1.453671805174072418e+01
6.978978978978979342e+01,-1.450855814710657832e+01
6.989989989989990704e+01,-1.447070486076725615e+01
7.001001001001000645e+01,-1.446866700886926971e+01
7.012012012012012008e+01,-1.455162387200053331e+01
7.023023023023023370e+01,-1.470816606587590947e+01
7.034034034034033311e+01,-1.485051069498011600e+01
7.045045045045046095e+01,-1.490984782389663721e+01
7.056056056056056036e+01,-1.493867138381357762e+01
7.067067067067067399e+01,-1.502559033546238965e+01
7.078078078078078761e+01,-1.518151397806488490e+01
7.089089089089088702e+01,-1.532377996311220691e+01
7.100100100100100065e+01,-1.538712258882121731e+01
7.111111111111111427e+01,-1.541704729390622219e+01
7.122122122122121368e+01,-1.549059794599917872e+01
7.133133133133134152e+01,-1.563003900476931207e+01
7.144144144144144093e+01,-1.579461686954227062e+01
7.155155155155155455e+01,-1.594747025011781538e+01
